ID,Delay
7335,-14243458314.887415
7336,-14243458314.887415
7337,-24280552080.50986
7338,33539218383.993217
7339,-86716862360.42169
7340,-17158343774.188223
7341,-37269053044.57412
7342,-32822993203.888374
7343,-89260029071.96336
7344,-21389668254.40345
7345,-21737385368.957428
7346,-26240604084.68776
7347,-47397259696.988106
7348,-10339646870.859299
7349,-25456758508.054016
7350,34503891467.33799
7351,-20479896345.33374
7352,-20479896345.317245
7353,-131564137894.13165
7354,-15971612055.11287
7355,11409436709.107561
7356,-34415735980.51316
7357,5862984506.707418
7358,-100895554443.46124
7359,-179491174527.6526
7360,-100895554443.41437
7361,-12156200642.613379
7362,-22370862458.29433
7363,-31687718035.64178
7364,-26097105852.25315
7365,11480194013.626827
7366,-20202936535.33116
7367,-42901018228.75219
7368,-141498616622.06946
7369,-21515326733.18267
7370,-85530130641.3167
7371,-183655586027.40826
7372,33997906926.60368
7373,-23093820361.44227
7374,-12156200642.637867
7375,10444763625.784946
7376,-124275187051.84186
7377,-23651438956.066845
7378,2047573094.272636
7379,-183655586027.41577
7380,11409436709.10815
7381,-57423828171.021324
7382,-146798555621.05817
7383,-46298064098.61703
7384,36541073638.15118
7385,-175675763115.21774
7386,-23333521752.492798
7387,-86494803724.63988
7388,71330245805.64172
7389,2047573094.207926
7390,-112108854636.58945
7391,-39422969102.636925
7392,13260873287.383024
7393,26328759571.502235
7394,-17451329885.64518
7395,30144170983.977238
7396,-26765465748.12424
7397,-27597039077.202774
7398,-39422969102.65341
7399,-190474282930.69632
7400,-15872836257.37847
7401,10444763625.784946
7402,-183655586027.40826
7403,-7574421523.54294
7404,-85530130641.3167
7405,-34452371146.344505
7406,69751752177.38208
7407,-12156200642.637867
7408,5862984506.707418
7409,11480194013.620699
7410,-37642289828.94411
7411,8866269997.55313
7412,35576400554.8209
7413,8866269997.55313
7414,-37952330117.99993
7415,-33539154613.917255
7416,37542059764.67733
7417,-2987577574.560824
7418,13260873287.383024
7419,-152711916815.13303
7420,-126889111067.93202
7421,-20479896345.317245
7422,-111741945644.85004
7423,-143279295895.7623
7424,35576400554.8209
7425,-148896505402.72266
7426,-33539154613.916664
7427,-40458399490.50236
7428,11480194013.620699
7429,-33416940758.4862
7430,-14837405869.520166
7431,-29912517264.752644
7432,-6609748440.213277
7433,10444763625.777824
7434,11409436709.10815
7435,-7382180864.39066
7436,8866269997.560656
7437,-39085606816.341896
7438,2047573094.272636
7439,-20479896345.33374
7440,11480194013.64331
7441,-85459373336.78157
7442,-10385466355.236364
7443,69751752177.42447
7444,-6538991135.6939745
7445,13260873287.383024
7446,11480194013.64331
7447,11480194013.64331
7448,13260873287.383024
7449,-7574421523.54294
7450,-34503827697.2398
7451,-94891994256.21701
7452,33997906926.596153
7453,72365676193.49068
7454,11409436709.10815
7455,38392510216.37915
7456,-164829371913.78198
7457,35690623186.40246
7458,36541073638.15057
7459,-39085606816.341896
7460,-27597039077.160416
7461,-23093820361.407436
7462,-46210527977.89311
7463,-122494507778.10214
7464,-12156200642.613379
7465,-23999156070.61259
7466,-20479896345.33374
7467,-23093820361.39991
7468,-12805047754.677961
7469,-181112419315.86084
7470,-26097105852.27764
7471,36541073638.15118
7472,-37642289828.89721
7473,-40458399490.49522
7474,-14585727028.370783
7475,-85459373336.798
7476,-33468397309.381493
7477,-37642289828.89721
7478,26328759571.566944
7479,-42036893118.76195
7480,-39085606816.341896
7481,69751752177.42447
7482,-4839014152.836293
7483,8866269997.55313
7484,-166680808492.0569
7485,-169223975203.6043
7486,-181112419315.86136
7487,69751752177.41695
7488,33997906926.56132
7489,-26542322782.202442
7490,-42036893118.72711
7491,30144170984.001728
7492,-145893219911.8449
7493,-12156200642.637867
7494,-31687718035.688683
7495,-17199651044.495796
7496,-15621157416.229086
7497,-141498616622.02258
7498,-124745440990.82135
7499,-144314726283.62772
7500,5862984506.682925
7501,-182077092399.18393
7502,-16514824849.212307
7503,-127794446777.13712
7504,11480194013.64331
7505,-39493726407.17208
7506,30994621435.750507
7507,-12156200642.613379
7508,-6609748440.212687
7509,-14837405869.520166
7510,-45040178609.572815
7511,-4758311861.984674
7512,-186658871518.26154
7513,11480194013.64331
7514,-40458399490.49522
7515,-14908163174.055916
7516,-33584162651.40473
7517,11409436709.107561
7518,-36936200483.782135
7519,-6538991135.677494
7520,-39422969102.636925
7521,66748466686.57124
7522,-25186972119.89242
7523,-33468397309.397987
7524,-108293443224.1144
7525,11480194013.626827
7526,-6538991135.677494
7527,-39034150265.446526
7528,59484552853.37629
7529,2047573094.272636
7530,-24270026788.955547
7531,-26782024173.25297
7532,-39034150265.42203
7533,-143279295895.77878
7534,-127794446777.13771
7535,-34415735980.44845
7536,-17199651044.460964
7537,37542059764.67733
7538,30994621435.750507
7539,-5803687236.15884
7540,-9152915151.76014
7541,8866269997.55313
7542,-15971612055.048159
7543,-17199651044.453438
7544,34725950103.07932
7545,8866269997.55313
7546,-85459373336.78157
7547,-39493726407.17268
7548,-26097105852.25315
7549,-48855590022.00761
7550,30994621435.726017
7551,-15971612055.048159
7552,37542059764.63043
7553,-143279295895.77878
7554,-17199651044.460964
7555,11409436709.10815
7556,-105290157733.24425
7557,-179260982737.58594
7558,-17451329885.60282
7559,-181112419315.86084
7560,-108738660154.03928
7561,-14585727028.35286
7562,2047573094.2363062
7563,-88073297352.85547
7564,-9152915151.786316
7565,35761380490.915
7566,-48855590022.054756
7567,35690623186.43829
7568,-39493726407.136246
7569,-30600324568.01029
7570,-190474282930.7326
7571,11409436709.14983
7572,-105290157733.26292
7573,-39422969102.62932
7574,-145893219911.871
7575,-122494507778.12082
7576,-21515326733.180565
7577,-6538991135.669877
7578,72294918889.01366
7579,-6538991135.65957
7580,-57423828171.00376
7581,-39422969102.65954
7582,-47991207251.568
7583,-12156200642.610004
7584,-7574421523.517724
7585,31277447682.314144
7586,-37642289828.91589
7587,-127748726481.6328
7588,8866269997.53448
7589,11480194013.661234
7590,-83678694063.02698
7591,-40458399490.47714
7592,-33416940758.478592
7593,-48061964556.08525
7594,10444763625.779938
7595,-15971612055.084488
7596,-39314828346.04968
7597,-17451329885.594078
7598,-4758311861.922873
7599,-85530130641.27502
7600,-34452371146.34953
7601,-122131516974.67839
7602,71330245805.64384
7603,-122131516974.67839
7604,-40458399490.500244
7605,13260873287.397932
7606,-131564137894.10324
7607,11480194013.661234
7608,-26765465748.14289
7609,8866269997.53448
7610,-186658871518.26218
7611,-33539154613.880814
7612,-14908163174.013647
7613,-45040178609.56946
7614,36541073638.192856
7615,11480194013.661234
7616,-12156200642.610004
7617,-5803687236.163853
7618,-14585727028.363161
7619,13260873287.397932
7620,-143350053200.26157
7621,-15621157416.234095
7622,2047573094.2363062
7623,72544574254.57112
7624,5862984506.710786
7625,-45040178609.57345
7626,-6538991135.700107
7627,-34503827697.24483
7628,-16514824849.230957
7629,-18699217071.59621
7630,-105290157733.22798
7631,33147456474.863705
7632,-23333521752.52913
7633,5862984506.706784
7634,8866269997.569397
7635,-20479896345.339874
7636,-6609748440.176839
7637,-6538991135.65957
7638,-4758311861.922873
7639,35690623186.44414
7640,-179260982737.57098
7641,-122202274279.19559
7642,8866269997.569397
7643,-33405264590.36531
7644,-124345944356.34113
7645,-141498616622.00763
7646,11409436709.14983
7647,-6538991135.65957
7648,-39493726407.136246
7649,-112108854636.56104
7650,74146355467.22815
7651,72365676193.48454
7652,-7382180864.409311
7653,10444763625.779938
7654,-9152915151.751398
7655,-7382180864.374389
7656,2047573094.2254887
7657,11409436709.143997
7658,-12156200642.610004
7659,-23093820361.426086
7660,-25186972119.89743
7661,-14837405869.502243
7662,-133707807971.25961
7663,-83678694063.06056
7664,-164829371913.8006
7665,8866269997.53448
7666,-33416940758.508827
7667,69930650238.51979
7668,33147456474.828785
7669,-15971612055.095304
7670,-127748726481.6328
7671,2047573094.2254887
7672,-179260982737.60455
7673,-42901018228.788536
7674,-42036893118.745766
7675,30144170984.00109
7676,-172227260694.45822
7677,-124275187051.82393
7678,-131564137894.11407
7679,-48855590022.04395
7680,-39422969102.65954
7681,-20479896345.339874
7682,-141498616622.0412
7683,-124745440990.80516
7684,-137156310392.00894
7685,-2987577574.579499
7686,-42036893118.71083
7687,33147456474.863705
7688,2047573094.2363062
7689,11480194013.650932
7690,-39422969102.65954
7691,-12156200642.61401
7692,-7574421523.517724
7693,-15621157416.234095
7694,-124745440990.77022
7695,62933055274.0893
7696,2047573094.2254887
7697,-39034150265.41867
7698,27179210023.26851
7699,-31687718035.626877
7700,38392510216.44095
7701,-143350053200.2557
7702,-36030864774.595055
7703,-48061964556.07941
7704,-6538991135.700107
7705,27179210023.27933
7706,13260873287.364353
7707,27179210023.26851
7708,30994621435.75387
7709,-9152915151.751398
7710,-12120221559.401083
7711,-6538991135.65957
7712,-34503827697.221725
7713,-17199651044.479614
7714,-39244071041.572975
7715,-176042672106.93958
7716,30144170984.00109
7717,-15971612055.084488
7718,-24270026788.92717
7719,-25918207791.163216
7720,-186658871518.26218
7721,37542059764.658646
7722,-42036893118.745766
7723,-6538991135.65957
7724,-12156200642.61401
7725,30994621435.74987
7726,-102676233717.13615
7727,-21515326733.157463
7728,-42670663616.81747
7729,-179260982737.60455
7730,13260873287.397932
7731,-24270026788.937992
7732,-103711664105.01735
7733,-100895554443.43304
7734,72365676193.52504
7735,-20275717315.366127
7736,-36030864774.56012
7737,-129892396558.7783
7738,-38906708755.22749
7739,-89943306145.38196
7740,72294918889.00784
7741,-127723689472.59433
7742,-4758311861.922873
7743,-10385466355.236996
7744,-26765465748.10797
7745,-42036893118.71083
7746,-9152915151.786316
7747,-6609748440.176839
7748,-33468397309.36358
7749,8866269997.569397
7750,-33416940758.478592
7751,-152711916815.18018
7752,-143279295895.74432
7753,-14585727028.35286
7754,-21515326733.157463
7755,-23093820361.426086
7756,-88073297352.85547
7757,-23093820361.391167
7758,5862984506.710786
7759,2047573094.2254887
7760,-102676233717.17665
7761,26328759571.530613
7762,-122131516974.68866
7763,-9152915151.786316
7764,-17199651044.444695
7765,-37642289828.88231
7766,-29912517264.724266
7767,2047573094.2254887
7768,-29768751238.966526
7769,26328759571.51979
7770,-42036893118.745766
7771,-183992581929.15015
7772,-19388083524.41792
7773,-39183970337.88402
7774,-129077543547.88895
7775,-18632500024.652214
7776,6748594822.120337
7777,1131385315.1771495
7778,-171341650379.05173
7779,-29918571311.384975
7780,-9489911053.477545
7781,-50942127169.385956
7782,-49771777801.137924
7783,21597160379.968494
7784,-35331923759.57883
7785,22447610831.717213
7786,-176958859885.98035
7787,-34465218395.18333
7788,31029781299.407528
7789,-183992581929.12567
7790,67563319697.5247
7791,-11341347631.724625
7792,-2684026097.3093286
7793,-108443263296.505
7794,-45189998682.034744
7795,6677837517.660879
7796,-16887799834.178509
7797,-2684026097.3258114
7798,31809474446.6392
7799,-52722806443.108894
7800,-42683929309.49256
7801,-36367860676.31074
7802,-153628104594.2284
7803,-38199996500.90447
7804,-43765749456.95236
7805,-29785471557.124897
7806,33660911024.88631
7807,-9489911053.477545
7808,-30828705043.818253
7809,-29785471557.06019
7810,-136295737085.66536
7811,31809474446.6392
7812,6677837517.660879
7813,6677837517.660879
7814,-9489911053.502033
7815,-53587189213.60605
7816,-28065120944.091255
7817,-28953898228.081196
7818,5713164434.245491
7819,26263022244.220177
7820,-33233973977.885063
7821,-24934535726.829483
7822,-38270753805.42866
7823,-95808182035.2826
7824,31029781299.414642
7825,67634077001.98417
7826,-120288956248.88332
7827,-20703211246.63011
7828,-43817206007.84767
7829,-40813920517.02719
7830,-31497064939.679146
7831,-30750144640.47558
7832,6677837517.596169
7833,-113025042415.65509
7834,-22380979380.03596
7835,-25211495536.840237
7836,-18932476959.269653
7837,-25282252841.29969
7838,-157443516006.71494
7839,-18565567967.526863
7840,-95808182035.2402
7841,-46589594249.19544
7842,-30828705043.78342
7843,-24934535726.829483
7844,27581278878.647366
7845,-29785471557.124897
7846,-38270753805.363945
7847,-19388083524.35321
7848,-13019115765.043074
7849,-20703211246.646606
7850,-88410293254.58156
7851,-17333016764.082745
7852,-138072498171.06808
7853,-35331923759.54399
7854,-17536646946.195297
7855,31880231751.16342
7856,-24249709531.580757
7857,-33367073732.192043
7858,-16851820750.922155
7859,-26246925924.66818
7860,-183992581929.12567
7861,-9489911053.477545
7862,-26246925924.66818
7863,69414756275.6826
7864,-43638307946.79596
7865,-20352756607.7686
7866,-2684026097.3093286
7867,-188387185218.97076
7868,-12306020715.0753
7869,-47632617420.334145
7870,-2684026097.3258114
7871,-43765749456.94482
7872,-53758236830.93685
7873,-40813920517.02659
7874,33660911024.88631
7875,-138072498171.103
7876,-19569005061.04314
7877,-2684026097.3319435
7878,-53587189213.58956
7879,5713164434.245491
7880,-129077543547.88895
7881,-128898645486.73769
7882,-90261729832.76399
7883,-107407832908.68414
7884,-90261729832.8287
7885,-11341347631.659914
7886,-9499856039.83063
7887,-129006786243.37189
7888,-53587189213.60605
7889,-146230215813.56232
7890,26263022244.220177
7891,-135069212680.24704
7892,1131385315.184679
7893,-153628104594.2209
7894,-16851820750.946644
7895,-90190972528.3117
7896,-38148539950.01632
7897,6748594822.113213
7898,-148010895087.2853
7899,-148081652391.74472
7900,-186808691590.72345
7901,-38148539950.01632
7902,-20703211246.646606
7903,29994350911.5398
7904,4134670805.997633
7905,-55336730459.23101
7906,66598646614.109314
7907,-11341347631.724625
7908,-191390470709.79175
7909,-108443263296.505
7910,-45189998681.98785
7911,-9489911053.477545
7912,-52793563747.63308
7913,26263022244.220177
7914,8529274095.8187895
7915,-34500350430.49268
7916,-42373889020.43695
7917,-44154568294.15989
7918,-21931250236.01587
7919,-148010895087.2853
7920,6677837517.596169
7921,-30750144640.47558
7922,-91226402916.13257
7923,25412571792.478985
7924,-26246925924.71508
7925,-52793563747.56837
7926,-90190972528.3117
7927,-44225325598.61936
7928,-116661555767.02014
7929,-180774271298.49088
7930,-134623995750.30045
7931,8529274095.843283
7932,25412571792.47146
7933,-16887799834.143673
7934,-129006786243.36475
7935,-29001625980.4728
7936,-39235426888.77933
7937,6748594822.120337
7938,-127898546554.09412
7939,-2684026097.3319435
7940,-11341347631.724625
7941,-105627153634.97859
7942,-44154568294.16703
7943,-186808691590.67657
7944,-2684026097.3319435
7945,67563319697.459984
7946,-20604435448.917984
7947,62016867495.006134
7948,-157443516006.73755
7949,-171341650379.04465
7950,-45189998681.98785
7951,-16887799834.178509
7952,-25186214567.978806
7953,-9489911053.477545
7954,-16887799834.178509
7955,-10535286427.698286
7956,-91226402916.13257
7957,32810460573.137592
7958,31809474446.703907
7959,-185844018507.37268
7960,8529274095.8187895
7961,-176958859886.02277
7962,-132480325673.1973
7963,-18932476959.269653
7964,-195205882122.2783
7965,-90261729832.8287
7966,30844801363.288578
7967,-47632617420.334145
7968,-9499856039.823507
7969,-11341347631.724625
7970,8529274095.843283
7971,-92804896544.42729
7972,-34465218395.18333
7973,-38219297254.468636
7974,-17788325787.32019
7975,62016867495.006134
7976,30173248972.626377
7977,28415857283.29253
7978,-25186214567.978806
7979,-49771777801.137924
7980,-88410293254.58156
7981,-11341347631.70706
7982,-185844018507.34436
7983,-27825419552.9265
7984,31988372507.743332
7985,-13884514343.28089
7986,-42373889020.43359
7987,-180774271298.46677
7988,-18932476959.245552
7989,8529274095.84665
7990,-2684026097.3017106
7991,-20703211246.65274
7992,67634077002.00224
7993,28431729330.39825
7994,-12306020715.0135
7995,-25282252841.346844
7996,-28749947139.305504
7997,-44154568294.16492
7998,-39147335172.01246
7999,-11270590327.182364
8000,-171412407683.55127
8001,-26246925924.653275
8002,-46768492310.240326
8003,-12948358460.58869
8004,33660911024.86647
8005,5713164434.273712
8006,26263022244.236446
8007,22814519823.476284
8008,-157443516006.69696
8009,-2684026097.3017106
8010,5978101326.201761
8011,-29714714252.605743
8012,5978101326.201761
8013,-39235426888.71753
8014,1131385315.1934206
8015,65199051046.98447
8016,-29001625980.454887
8017,-11270590327.182364
8018,-108443263296.52368
8019,6677837517.624549
8020,-7719176766.097192
8021,-7719176766.120394
8022,-9489911053.478176
8023,-23430816263.13712
8024,-90190972528.30959
8025,-88410293254.58218
8026,-47581160869.420906
8027,6748594822.115324
8028,28415857283.33421
8029,-47632617420.316216
8030,-25282252841.346844
8031,5713164434.307293
8032,-43817206007.83139
8033,-36419317227.18217
8034,32810460573.136955
8035,69414756275.71048
8036,-90261729832.8003
8037,-169382073044.23175
8038,-138072498171.05185
8039,21597160379.992596
8040,-29785471557.10734
8041,-116840453828.08879
8042,8529274095.84665
8043,-169560971105.32236
8044,-12113780055.909708
8045,-27886222882.98058
8046,-44154568294.16492
8047,-20703211246.65274
8048,-27934034978.878483
8049,-30828705043.80207
8050,-20604435448.88976
8051,-47581160869.43123
8052,-39147335172.053
8053,-19639762365.538925
8054,-2684026097.2914042
8055,-39235426888.71753
8056,-36367860676.28288
8057,58201456082.5621
8058,4134670806.0340714
8059,-148010895087.29034
8060,-38219297254.50498
8061,31880231751.181515
8062,-30750144640.413773
8063,-148781388583.20386
8064,-23430816263.117916
8065,31880231751.181515
8066,22447610831.75162
8067,-99623593447.72656
8068,-19569005061.025047
8069,-116840453828.09906
8070,-32450128401.22533
8071,4134670806.0340714
8072,-28883140923.53894
8073,-153628104594.21216
8074,-38199996500.9095
8075,-107407832908.68202
8076,-188387185218.929
8077,-38199996500.8864
8078,-186808691590.6952
8079,-180774271298.497
8080,-169560971105.34152
8081,5978101326.201761
8082,-136295737085.631
8083,-16887799834.127405
8084,-110021756924.75746
8085,-40813920516.98491
8086,-10356388366.583498
8087,-22081002445.38718
8088,-20352756607.740376
8089,-20604435448.85618
8090,4134670806.039904
8091,1131385315.1934206
8092,-148010895087.29034
8093,-19667930412.49172
8094,-148010895087.29034
8095,-16887799834.127405
8096,28415857283.33421
8097,-36419317227.18217
8098,-116840453828.09906
8099,8529274095.823448
8100,-12306020715.0135
8101,-134623995750.32664
8102,26263022244.236446
8103,8529274095.823448
8104,-138439407162.81708
8105,-185844018507.34436
8106,-17536646946.190647
8107,-11341347631.70706
8108,-29653634419.4756
8109,-17788325787.320827
8110,-146230215813.56296
8111,4134670806.0340714
8112,-172377080766.85767
8113,-127226106969.63849
8114,31809474446.667576
8115,-20703211246.622505
8116,8529274095.823448
8117,-148081652391.781
8118,-32402400648.823807
8119,-18565567967.545513
8120,-185844018507.34436
8121,66777544675.224106
8122,5713164434.307293
8123,-157443516006.7073
8124,-47632617420.35676
8125,1131385315.1934206
8126,-9311012992.39164
8127,-47581160869.43123
8128,5713164434.307293
8129,-39147335172.02278
8130,-136295737085.6715
8131,-17788325787.320827
8132,-28822727919.368343
8133,30844801363.350384
8134,-39235426888.751114
8135,-2684026097.2914042
8136,21597160380.002903
8137,-19388083524.400364
8138,-16851820750.918781
8139,6748594822.138429
8140,25412571792.48773
8141,-26246925924.686855
8142,21597160379.96236
8143,-2684026097.2914042
8144,-13884514343.28089
8145,8529274095.823448
8146,8529274095.84665
8147,-195205882122.27066
8148,-19388083524.38954
8149,-21067525979.644794
8150,-136295737085.631
8151,-153628104594.24698
8152,30844801363.316803
8153,-45189998681.972946
8154,6748594822.138429
8155,-18632500024.627007
8156,-9489911053.478176
8157,-49771777801.08681
8158,-16887799834.127405
8159,-20703211246.622505
8160,-20703211246.612198
8161,-13884514343.286722
8162,-25211495536.822144
8163,-34644116456.2623
8164,-171412407683.55127
8165,-43765749456.93608
8166,-99623593447.75679
8167,-23430816263.11392
8168,-39235426888.751114
8169,-51029663290.191376
8170,-146230215813.56296
8171,-127226106969.63849
8172,-39183970337.855804
8173,-47581160869.420906
8174,-129006786243.34668
8175,5978101326.201761
8176,26263022244.201527
8177,-32328638268.686996
8178,-130674609390.39862
8179,-25282252841.346844
8180,-135069212680.20537
8181,-127226106969.6617
8182,-23017507481.78519
8183,-125082436892.49693
8184,-29714714252.58264
8185,-44225325598.65571
8186,-90190972528.2865
8187,-47632617420.32654
8188,6748594822.138429
8189,-27934034978.874485
8190,-35331923759.52771
8191,-29449683330.72124
8192,25563286052.8638
8193,-3383762288.707142
8194,-24130552454.518547
8195,-181474007489.87164
8196,66863583506.10042
8197,-22882665268.50641
8198,-3383762288.707142
8199,-44854304485.546074
8200,66934340810.597984
8201,-54457973022.3642
8202,-21402947438.027344
8203,-106326889826.35535
8204,-34066809923.57249
8205,-106326889826.3482
8206,-54457973022.34771
8207,-99956420647.41116
8208,-39847071363.427605
8209,-186543754698.7248
8210,-51641863360.7801
8211,-127633609662.13788
8212,3434934614.6570654
8213,-90961466024.18076
8214,31109738255.28715
8215,-146929952004.96353
8216,27716121091.926884
8217,-186472997394.17007
8218,7829537904.449133
8219,29294614720.15935
8220,66863583506.10796
8221,68715020084.312965
8222,-29701362171.870033
8223,30145065171.90813
8224,-12041083823.084194
8225,-44925061790.078476
8226,-14584250534.663733
8227,-31449880831.856026
8228,-12813516247.286718
8229,-120988692440.26407
8230,-154327840785.6317
8231,431649123.7738719
8232,3434934614.6570654
8233,-17587536025.50005
8234,-148602490522.0749
8235,57501719891.15728
8236,431649123.8207674
8237,-154327840785.58484
8238,-17587536025.50005
8239,5978101326.2366
8240,-91926139107.55986
8241,-11970326518.521914
8242,64320416794.49639
8243,31109738255.28715
8244,21747874640.335884
8245,-39935163080.159775
8246,-44516942199.20405
8247,6048858630.73417
8248,30145065171.90813
8249,-25911231728.16169
8250,5013428242.865048
8251,68715020084.312965
8252,31180495559.84197
8253,-186472997394.23468
8254,6048858630.73417
8255,-93504632735.76785
8256,-11056124557.998295
8257,-195905618313.67606
8258,-20188768542.813824
8259,7829537904.449133
8260,-30485207748.476944
8261,431649123.7738719
8262,-133155024855.4464
8263,-44925061790.04364
8264,3434934614.6570654
8265,-48332353611.73136
8266,-14683525039.845036
8267,-3383762288.707142
8268,-62855163553.936386
8269,-14584250534.688221
8270,-127562852357.54073
8271,-54286925404.98738
8272,-13005756906.439264
8273,-44854304485.48136
8274,-38970489996.78822
8275,-36888698806.5938
8276,-31528441235.139797
8277,-90961466024.18828
8278,31180495559.77726
8279,-35164954586.58054
8280,-133180061864.5657
8281,-44465485648.30874
8282,-20087819715.777493
8283,-90961466024.22314
8284,-148710631278.60678
8285,65898910422.72887
8286,-133180061864.51883
8287,-186543754698.7248
8288,-131374345581.80325
8289,-20339498556.961708
8290,-24130552454.518547
8291,31109738255.28715
8292,24712835601.06818
8293,-27802197841.228237
8294,-51641863360.78724
8295,24712835601.11508
8296,3434934614.6570654
8297,-39015498034.38451
8298,-149746061666.5405
8299,-170260707296.72293
8300,-148710631278.60678
8301,-18236383137.572075
8302,-3383762288.7065525
8303,-29582877114.943195
8304,-44854304485.546074
8305,3434934614.6570654
8306,-93504632735.79237
8307,-127562852357.54073
8308,-39935163080.14329
8309,68715020084.305824
8310,-132320446450.85255
8311,-186543754698.7323
8312,-125782173083.89758
8313,-139139143354.1917
8314,-22630986427.381516
8315,5013428242.865048
8316,-13005756906.439264
8317,32110724381.74344
8318,-29449683330.72124
8319,-39935163080.14329
8320,66863583506.10042
8321,-25634271918.240288
8322,-158143252198.1127
8323,-38970489996.78068
8324,25563286052.8169
8325,-38899732692.225945
8326,-18488061978.714344
8327,-38899732692.29066
8328,7829537904.449133
8329,-21767262171.04629
8330,-24949445722.99157
8331,25563286052.8638
8332,-45889734873.41519
8333,-47468228501.62317
8334,7829537904.442009
8335,-187508427782.08743
8336,-158143252198.11218
8337,32961174833.492157
8338,-25911231728.16169
8339,-110542595055.07823
8340,31288636316.33137
8341,-21304171640.281937
8342,57501719891.15668
8343,-149746061666.52402
8344,-222193809790.72177
8345,-12041083823.11903
8346,-47468228501.64767
8347,-34976943655.89997
8348,-41513656708.36775
8349,-184692318120.5198
8350,32961174833.485043
8351,-29522464110.78349
8352,-146929952004.95645
8353,-96507918226.60413
8354,-12041083823.084194
8355,30259287803.538433
8356,-14584250534.663733
8357,30145065171.924625
8358,31288636316.37373
8359,-13005756906.439264
8360,28566571543.675663
8361,-130741952822.6036
8362,-13005756906.455748
8363,5013428242.858916
8364,-189086921410.33636
8365,-127633609662.13788
8366,7829537904.442009
8367,-24130552454.518547
8368,431649123.8207674
8369,-28525155744.303505
8370,-62488254562.215515
8371,28566571543.675663
8372,-149746061666.5405
8373,3434934614.6570654
8374,-22630986427.381516
8375,6048858630.79888
8376,-38919033445.92775
8377,-48332353611.731964
8378,-90961466024.18076
8379,61317131303.68459
8380,25563286052.8638
8381,-127925843161.03598
8382,32110724381.736324
8383,-8418912957.494709
8384,-39883706529.264465
8385,31109738255.279625
8386,-14584250534.688221
8387,5013428242.858916
8388,-14584250534.688221
8389,-10189647244.878817
8390,6048858630.79888
8391,-28525155744.303505
8392,-128598282745.45807
8393,65898910422.72887
8394,-133180061864.5657
8395,-128598282745.45807
8396,-43073625211.838234
8397,-37119053418.575676
8398,20897424188.587166
8399,3434934614.632572
8400,-35200086621.856606
8401,-35343852647.63129
8402,-44854304485.51771
8403,-133225782159.99242
8404,-38899732692.273094
8405,3434934614.656431
8406,-25911231728.19802
8407,-148781388583.1527
8408,-127562852357.58786
8409,-96507918226.6228
8410,-90890708719.66235
8411,-21000059363.058384
8412,5978101326.217949
8413,-20339498556.945526
8414,-136995473277.01025
8415,-13005756906.42134
8416,-50471513992.47815
8417,-28633771170.277008
8418,-21402947437.991493
8419,-89110029445.95763
8420,-43073625211.81302
8421,-154327840785.60345
8422,61317131303.69949
8423,-12041083823.067926
8424,27716121091.950737
8425,-48332353611.68968
8426,-62855163553.894104
8427,-41513656708.364395
8428,-35200086621.87529
8429,-24130552454.51644
8430,-37067596867.68541
8431,-3383762288.6707034
8432,-44516942199.22273
8433,5013428242.899453
8434,-21304171640.264023
8435,-3383762288.6648707
8436,-158143252198.0704
8437,28566571543.703514
8438,-41513656708.368385
8439,-26331167689.26319
8440,-189086921410.30847
8441,-49338237294.151245
8442,-129706522434.72253
8443,-15418828939.329233
8444,-35343852647.63129
8445,-10189647244.853598
8446,-12041083823.102844
8447,5978101326.217949
8448,-21402947437.991493
8449,6048858630.751734
8450,-195905618313.63962
8451,-17587536025.485146
8452,25563286052.878704
8453,-17587536025.518726
8454,-195905618313.63962
8455,-54286925404.95094
8456,-44854304485.51771
8457,-21402947437.991493
8458,-13005756906.42134
8459,-233850832048.1001
8460,-33028374460.060642
8461,-181474007489.82986
8462,-22882665268.507046
8463,-44925061790.02736
8464,25563286052.878704
8465,5013428242.899453
8466,-33933710169.228367
8467,28566571543.699516
8468,-44925061790.062294
8469,-21402947437.985664
8470,-21304171640.264023
8471,-13005756906.42134
8472,-90961466024.17201
8473,-170260707296.7209
8474,-14584250534.660358
8475,-11970326518.56906
8476,-158143252198.0704
8477,-12041083823.067926
8478,68715020084.30794
8479,-89110029445.95763
8480,30330045108.056858
8481,-10189647244.876703
8482,20897424188.629436
8483,-10091451474.604345
8484,-39935163080.12536
8485,431649123.83567226
8486,-26946662116.06112
8487,-29522464110.74764
8488,-132320446450.82866
8489,3434934614.6604314
8490,-111556071520.80579
8491,-39704808468.143486
8492,-37067596867.66231
8493,-108107569100.03479
8494,-44465485648.32742
8495,31109738255.295895
8496,21747874640.372326
8497,-23080715571.368885
8498,-151324555294.74506
8499,-39935163080.1659
8500,-186472997394.20636
8501,-170260707296.7209
8502,61317131303.66591
8503,-48332353611.695526
8504,431649123.83567226
8505,-146929952004.93835
8506,-146929952004.9615
8507,3434934614.6604314
8508,5013428242.889146
8509,-44465485648.32742
8510,-3383762288.6648707
8511,-37067596867.66231
8512,-100323329639.08974
8513,-29653634419.45942
8514,-31528441235.124893
8515,-39935163080.13568
8516,-21946160232.105007
8517,-170260707296.69775
8518,-11970326518.558243
8519,-35164954586.538864
8520,3434934614.6604314
8521,-187508427782.0798
8522,-12813516247.28735
8523,-3383762288.6648707
